time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2017-06-23 04:38:42.111 UTC, ,2142,63362126,3136,60214176,80, ,349, ,24150, , , , , , , , , ,349,10, , ,53,354,1,6, ,103,9, , , , , , , , , , ,14639, , ,98792693266,28,20024081,98792456630,3,35,80,96, ,93,93,53, ,53,107,2,2442,8167,2, ,66,1,65,105,1513,2221,37, , , ,2181,5606, , , , , , , , , , ,1498192661350, , , ,366,3145728, , ,3140278,62,338,3,1368,3,19,3, , ,3,10, , , ,62, ,341055,76,14658974,21, , ,19802112,2439,50291304,53, , , ,3, , ,8,200,227919960,-1, , , , , , ,25384, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19000, , , , ,4001, , , , , , 
2017-06-23 04:39:42.114 UTC, ,2142,63362126,3136,60214176,80, ,349, , , , , , , , , , , ,349,10, , , ,354,1,6, , , , , , , , , , , , , , , , ,98792693266,28,20024081,98792456630, , , , , ,93,93, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1498192661350, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,227919992,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 04:40:42.118 UTC, ,2142,63362126,3136,60214176,80, ,349, , , , , , , , , , , ,349,10, , , ,354,1,6, , , , , , , , , , , , , , , , ,98792693266,28,20024081,98792456630, , , , , ,93,93, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1498192661350, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,227920024,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 04:41:18.045 UTC, ,875,3238275,3448,91672, , ,37, ,3836,35,0.01, , , , , , , ,35,9, ,1838, ,39,34,7, ,2000,18, , , , , , , , , , ,1834,4, ,103082360936,29,243139610,103082354714,1,2,5,11, ,93,93, , , , , ,1605,5344, , , , , , , , , , , , , , , , , , , , , , , , ,1498192877220, , , , ,3145728, , , ,66,34,1,34,1,8,1, , ,3,2, , , ,66, ,175486,41,6389,1, , ,63643038,7809, , , , , , , , ,1,8,17895064,-1, , , , , , ,1995, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 04:41:44.346 UTC, ,1000,3834184,3864,687456, , ,347,37,7953,347,0.04, , , , , , ,18,347,10, ,3923,19,352,344,7, ,4033,22, , , , , , , , , , ,3919,5, ,107377427639,30,253141321,107377323721,1,311,34,42, ,80,80, , , , , ,1605,5189,1, , , , , , , , , , , , , , , , , , , , , , , ,1498192903259, , , , ,3145728, , , ,402,21,1,21,1,13,1, , ,3,2, , , ,403,2,2416646,516,104067,1, , ,111199371,13669, , , , , , , , ,1,9,32527304,-1, , , , , , ,4024, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 04:42:43.037 UTC, ,2856,3179568,4176,30984, , ,9,1,116,4,0.03, , , , , , , ,4,10, ,6,1,9,5,7, ,128,25, , , , , , , , , , ,5,5, ,111675329633,31, ,111675212759, , , , , ,77,77, , , , , ,1976,6985, , , , , , , , , , , , , , , , , , , , , , , , ,1498192962441, , , , ,3145728, , , ,42,22, ,22, ,9, , , ,3,1, , , ,42, ,101640,38,771,2, , ,23322650,2864, , , , , , , , , , ,66322216,-1, , , , , , ,115, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 04:43:15.194 UTC, ,2517,3168621,4592,20296,80, ,4, ,132,4,0.03, , , , , , , ,4,4, ,8, ,5, ,7, ,145,27, , , , , , , , , , , , , ,120260736696,32, ,120260606390, , , , , ,72,72, , , , , ,2644,9122, , , , , , , , , , , , , , , , , , , , , , , , ,1498192994561, , , , ,3145728, , , ,38,19, ,19, ,10, , , ,3,1, , , ,38,1,51316,28,940,2, , ,24381831,2994, , , , , , , , ,1,7,19589728,-1, , , , , , ,129, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 04:43:41.111 UTC, ,3195,3179051,3656,30048,80, ,9, ,163,4,0.02, , , , , , , ,4,10, ,8, ,10,5,7, ,186,27, , , , , , , , , , ,5,5, ,124563700635,33, ,124563566585, , , , , ,85,85, , , , , ,2400,8406, , , , , , , , , , , , , , , , , , , , , , , , ,1498193020391, , , , ,3145728, , , ,43,40, ,40, ,8, , , ,3,1, , , ,43, ,86610,34,2557,2, , ,30394784,3731, , , , , , , , ,1,9,17586624,-1, , , , , , ,208, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 04:44:41.115 UTC, ,3136,21557560,3864,18408616,80, ,347,262,7190,343,0.05, , , , , , ,258,347,10, , , ,353, ,7, ,46,5, , , , , , , , , , ,7143, , ,133151631188,34,17987975,133151489152,1,258,88,97, ,75,75, , , ,536,1,2442,8550,2, ,7, ,7,170,14,156, , , , ,156,7671, , , , , , , , , , ,1498193020391, , , ,1750,3145728, , , ,346,148,1,230,1,8,1, , ,3,3, , , ,348,1,36933,14,6157562,9, , ,20684800,2780,11833635,12, , , , , , ,4,36,97305768,-1, , , , , , ,7225, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7001, , , , , , 
2017-06-23 04:45:41.118 UTC, ,1339,21555283,3344,18408136,80, ,347, ,20, , , , , , , , ,258,347,10, , , ,353, ,7, ,21, , , , , , , , , , , , , , ,133152009563,35,492516,133151981668,1,124,4,13, ,87,87, , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,1498193020391, , , , ,3145728, , , , ,69,1,69,1, ,1, , ,3,1, , , , , , , ,378375,1, , , , , , , , , , , , , , ,97305768,-1, , , , , , ,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 04:46:41.121 UTC, ,1339,21555283,3344,18408136,80, ,347, , , , , , , , , , ,258,347,10, , , ,353, ,7, , , , , , , , , , , , , , , , ,133152009563,35,492516,133151981668, , , , , ,87,87, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1498193020391, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,97305768,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 04:47:41.124 UTC, ,1339,21555283,3344,18408136,80, ,347, , , , , , , , , , ,258,347,10, , , ,353, ,7, , , , , , , , , , , , , , , , ,133152009563,35,492516,133151981668, , , , , ,87,87, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1498193020391, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,97305768,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 06:26:20.176 UTC, ,1339,3176907,3344,29760,80, ,9, ,94,4,0.04, , , , , , , ,4,10, ,4, ,10,6,6, ,107,23, , , , , , , , , , ,5,5, ,133152009563,35, ,133151981668, , , , , ,87,87, , , , , ,980,3622, , , , , , , , , , , , , , , , , , , , , , , , ,1498199179443, , , , ,3145728, , , ,39,183, ,183, ,8, , , ,3,1, , , ,39,1,24648,12,741,1, , ,16346473,2025,18,1, , , , , , , , ,52890360,-1, , , , , , ,100, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 06:28:20.128 UTC, ,2392,3168080,3760,19880,80, ,4,1,135,4,0.03, , , , , , , ,4,4, ,5,1,5, ,7, ,151,27, , , , , , , , , , , , , ,141740076315,36, ,141739938926, , , , , ,77,77, , , , , ,3194,11058, , , , , , , , , , , , , , , , , , , , , , , , ,1498199299366, , , , ,3145728, , , ,38,114, ,114, ,10, , , ,3,1, , , ,38,1,48984,25,612,2, , ,33467977,4107, , , , , , , , ,1,8,20440312,-1, , , , , , ,134, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 06:28:48.573 UTC, ,2392,3188424,3864,40192,112, ,12,2,560,9,0.02, , , , , , ,1,9,10, ,203,1,15,7,10, ,382,28, , , , , , , , , , ,201,5, ,150330577746,37, ,150329917545, , , , , ,77,77, , , , , ,3263,11150, , , , , , , , , , , , , , , , , , , , , , , , ,1498199327774, , , ,1,3145728, , , ,50,16, ,16, ,12, , , ,3,1, , , ,50,2,112699,42,1391,2, , ,38965754,4780, , , , , , , , ,1,9,23281208,-1, , , , , , ,377, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , 
2017-06-23 06:29:08.886 UTC, ,1000,3212992,4072,66184,80, ,26,18,2672,26,0.01, , , , , , , ,26,6, ,1286,18,28,23,7, ,1387,21, , , , , , , , , , ,1268,1, ,158923190881,39,379377658,158923167610,1,1,23,28, ,74,74, , , , , ,1145,4059, , , , , , , , , , , , , , , , , , , , , , , , ,1498199348084, , , , ,3145728, , , ,73,23,1,23,1,10,1, , ,3,2, , , ,73, ,320283,87,23402,1, , ,46033224,5638, , , , , , , , , , ,65142584,-1, , , , , , ,1378, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 06:29:24.751 UTC, ,1125,3239493,4280,92640, , ,40,31,3799,36,0.01, , , , , , , ,36,10, ,1859,31,42,37,6, ,1941,21, , , , , , , , , , ,1844,5, ,171802912428,41,404186782,171802878622,1,1,33,38, ,70,70, , , , , ,512,1682, , , , , , , , , , , , , , , , , , , , , , , , ,1498199363954, , , , ,3145728, , , ,103,17,1,17,1,10,1, , ,3,2, , , ,103, ,606839,142,33937,1, , ,53453333,6546, , , , , , , , , , ,63667440,-1, , , , , , ,1933, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 06:29:46.215 UTC, ,1250,3280450,5008,133472, , ,59,49,6248,56,0.01, , , , , , , ,56,10, ,3065,49,62,56,6, ,3193,28, , , , , , , , , , ,3032,5, ,184685744648,43,432095287,184685689015,1, ,54,61, ,64,64, , , , , ,1477,5082,1, , , , , , , , , , , , , , , , , , , , , , , ,1498199385247, , , , ,3145728, , , ,147,31,1,31,1,13,1, , ,3,2, , , ,147,2,833749,202,55782,1, , ,89181088,10912, , , , , , , , ,1,8,24025432,-1, , , , , , ,3174, ,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 06:29:55.611 UTC, ,1500,3582436,5736,435208, , ,347,198,14174,347,0.02, , , , , , ,198,347,10, ,7016, ,353,344,6, ,7174,31, , , , , , , , , , ,6996,5, ,193273658291,44,449998071,188988559095,1,264,81,89, ,53,53, , , , , ,2442,7879,1, , , , , , , , , , , , , , , , , , , , , , , ,1498199394094, , , , ,3145728, , , ,393,86,1,170,1,13,1, , ,3,3, , , ,393,2,2233018,452,1891,2, , ,201274643,24699,130009,2, , , , , , ,1,8,62064848,-1, , , , , , ,7150, ,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 06:30:55.618 UTC, ,2392,34685552,4176,31537352,80, ,347, ,12179, , , , , , , , ,176,347,10, , ,19,353, ,7, ,130,28, , , , , , , , , , ,12057, , ,206159544212,46,11036728,206159470554,2,248,173,188, ,83,83, , , ,493,7,8547,28365,6, ,59,2,57,454,17,38,13, , , ,25,27307, , , , , , , , , , ,1498199394094, , , ,1299,3145728, , , ,45,226,2,622,2,16,2, , ,3,5, , , ,47,3,141644,47,3717159,8, , ,69977996,8558,27262638,28, , , , , , ,5,64,272207544,-1, , , , , , ,12286, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12000, , , , , , 
2017-06-23 06:31:55.621 UTC, ,2392,34685552,4176,31537352,80, ,347, , , , , , , , , , ,176,347,10, , , ,353, ,7, , , , , , , , , , , , , , , , ,206159544212,46,11036728,206159470554, , , , , ,83,83, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1498199394094, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,3, , , , , , , , , , , , , , , , , , ,272207544,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 06:32:43.535 UTC, ,2392,3168000,4176,19880, , ,4, ,126,4,0.03, , , , , , , ,4,4, ,8, ,5, ,7, ,154,29, , , , , , , , , , , , , ,206159544212,46, ,206159470554, , , , , ,83,83, , , , , ,1358,4750, , , , , , , , , , , , , , , , , , , , , , , , ,1498199562913, , , , ,3145728, , , ,39,91, ,91, ,8, , , ,3,1, , , ,39, ,36253,25,2586,2, , ,12850540,1590, , , , , , , , , , ,58297888,-1, , , , , , ,170, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 06:34:39.173 UTC, ,875,3233243,4176,86640, , ,35, ,3465,33,0.01, , , , , , , ,33,8, ,1663, ,37,32,7, ,1802,19, , , , , , , , , , ,1631,3, ,231933770534,50,545532720,231933766704,1,4,3,8, ,98,98, , , , , ,676,2335, , , , , , , , , , , , , , , , , , , , , , , , ,1498199678392, , , , ,3145728, , , ,61,36,1,36,1,7,1, , ,3,2, , , ,61, ,96979,29,3962,1, , ,48763874,5991, , , , , , , , , , ,63677328,-1, , , , , , ,1794, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 06:35:55.918 UTC, ,1000,3219952,4696,73224, , ,28,21,2559,26,0.01, , , , , , , ,26,8, ,1231,21,30,25,7, ,1334,23, , , , , , , , , , ,1207,3, ,257707025957,54,608962518,257707000278,1,1,24,29, ,81,81, , , , , ,1095,3515,1, , , , , , , , , , , , , , , , , , , , , , , ,1498199755122, , , , ,3145728, , , ,80,33,1,33,1,8,1, , ,3,2, , , ,80,1,363395,99,25811,1, , ,46212921,5657, , , , , , , , , , ,66365424,-1, , , , , , ,1320, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 06:38:00.478 UTC, ,1125,3231613,6152,84760, , ,33,25,3158,31,0.01, , , , , , , ,31,8, ,1542,25,35,30,7, ,1617,22, , , , , , , , , , ,1523,3, ,287765980853,58,673141087,287765949919,1, ,29,34, ,77,77, , , , , ,384,1219,1, , , , , , , , , , , , , , , , , , , , , , , ,1498199879716, , , , ,3145728, , , ,90,28,1,29,1,11,1, , ,3,2, , , ,91, ,517794,123,31066,1, , ,45257806,5545, , , , , , , , , , ,58465136,-1, , , , , , ,1609, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 06:38:20.320 UTC, ,1125,3355373,6152,208520, , ,92,84,10292,89,0.01, , , , , , , ,89,10, ,5078,84,95,88,7, ,5215,23, , , , , , , , , , ,5046,5, ,300654082068,60,706285363,300653996083,1, ,88,94, ,74,74, , , , , ,1932,6702,1, , , , , , , , , , , , , , , , , , , , , , , ,1498199899127, , , , ,3145728, , , ,211,27,1,27,1,11,1, , ,3,2, , , ,211,1,1315960,307,86135,1, , ,147769746,17610, , , , , , , , ,1,12,43059752,-1, , , , , , ,5204, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 06:38:35.001 UTC, ,1125,3220421,6464,73568, , ,27,22,2752,27,0.01, , , , , , , ,27,6, ,1326,22,29,24,7, ,1429,23, , , , , , , , , , ,1307,1, ,317837250045,63,749643384,317837223288,1, ,25,30, ,72,72, , , , , ,1103,3998, , , , , , , , , , , , , , , , , , , , , , , , ,1498199914055, , , , ,3145728, , , ,80,158,1,158,1,9,1, , ,3,2, , , ,80, ,378653,99,26889,1, , ,47183811,5472, , , , , , , , , , ,66358712,-1, , , , , , ,1418, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 06:39:10.932 UTC, ,1250,3409786,7296,262808, , ,121,113,13844,119,0.01, , , , , , , ,119,10, ,6852,113,125,117,7, ,7002,28, , , , , , , , , , ,6820,5, ,335014894160,65,787327997,335014777085,1,1,116,123, ,66,66, , , , , ,1999,7001,1, , , , , , , , , , , , , , , , , , , , , , , ,1498199949577, , , , ,3145728, , , ,275,30,1,31,1,13,1, , ,3,2, , , ,275,2,1826512,408,117225,1, , ,193665444,22256, , , , , , , , ,1,7,57132104,-1, , , , , , ,6984, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 06:39:26.162 UTC, ,2981,3178821,6984,30032,80, ,6, ,309,6,0.02, , , , , , , ,6,6, ,69, ,8,2,9, ,268,29, , , , , , , , , , ,60,1, ,352194953587,67, ,352194667865, , , , , ,73,73, , , , , ,3357,11319, , , , , , , , , , , , , , , , , , , , , , , , ,1498199965431, , , , ,3145728, , , ,43,40, ,40, ,11, , , ,3,1, , , ,43, ,43923,28,2556,2, , ,37707537,4608, , , , , , , , ,1,7,21696056,-1, , , , , , ,266, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 06:39:43.304 UTC, ,1250,3228682,7920,81704, , ,29,23,3007,29,0.01, , , , , , , ,29,6, ,1472,23,31,25,8, ,1537,24, , , , , , , , , , ,1451,1, ,373663231610,70,871047966,373663202718,1, ,26,31, ,70,70, , , , , ,128,449, , , , , , , , , , , , , , , , , , , , , , , , ,1498199982569, , , , ,3145728, , , ,86,20,1,21,1,12,1, , ,3,2, , , ,86, ,447415,108, , , , ,36611755,4494,29023,1, , , , , , , , ,54286208,-1, , , , , , ,1528, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 06:40:43.312 UTC, ,3445,45013229,7712,41863944,112, ,379,134,16098,350,0.02, , , , , , ,132,379,10, , ,1,385, ,7, ,113,21, , , , , , , , , , ,16001,4, ,390844137571,72,20018159,390843177670,2,282,230,244, ,78,78, , , ,285,5,6022,20327,6, ,1, ,1,413,15,21, , , , ,21,19595, , , , , , , , , , ,1498199982569, , , ,877,3145728, , ,1045366,375,210,2,800,2,20,2, , ,3,6, , , ,377,4,140647,56,11518829,15, , ,50652029,6356,29514721,31, , , ,1, , ,7,74,139541488,-1, , , , , , ,16239, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16000, , , , , , 
2017-06-23 06:41:43.315 UTC, ,3445,45013229,7712,41863944,112, ,379, , , , , , , , , , ,132,379,10, , , ,385, ,7, , , , , , , , , , , , , , , , ,390844137571,72,20018159,390843177670, , , , , ,78,78, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1498199982569, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,4, , , , , , , , , , , , , , , , , , ,139541488,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 06:42:43.317 UTC, ,3445,45013229,7712,41863944,112, ,379, , , , , , , , , , ,132,379,10, , , ,385, ,7, , , , , , , , , , , , , , , , ,390844137571,72,20018159,390843177670, , , , , ,78,78, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1498199982569, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,4, , , , , , , , , , , , , , , , , , ,139541488,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 06:43:43.320 UTC, ,3445,45013229,7712,41863944,112, ,379, , , , , , , , , , ,132,379,10, , , ,385, ,7, , , , , , , , , , , , , , , , ,390844137571,72,20018159,390843177670, , , , , ,78,78, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1498199982569, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,4, , , , , , , , , , , , , , , , , , ,139541488,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 06:44:43.321 UTC, ,3445,45013229,7712,41863944,112, ,379, , , , , , , , , , ,132,379,10, , , ,385, ,7, , , , , , , , , , , , , , , , ,390844137571,72,20018159,390843177670, , , , , ,78,78, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1498199982569, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,4, , , , , , , , , , , , , , , , , , ,139541488,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 06:45:43.325 UTC, ,3445,45013229,7712,41863944,112, ,379, , , , , , , , , , ,132,379,10, , , ,385, ,7, , , , , , , , , , , , , , , , ,390844137571,72,20018159,390843177670, , , , , ,78,78, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1498199982569, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,4, , , , , , , , , , , , , , , , , , ,139541488,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 06:46:43.328 UTC, ,3445,45013229,7712,41863944,112, ,379, , , , , , , , , , ,132,379,10, , , ,385, ,7, , , , , , , , , , , , , , , , ,390844137571,72,20018159,390843177670, , , , , ,78,78, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1498199982569, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,4, , , , , , , , , , , , , , , , , , ,139541488,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 06:47:43.330 UTC, ,3445,45013229,7712,41863944,112, ,379, , , , , , , , , , ,132,379,10, , , ,385, ,7, , , , , , , , , , , , , , , , ,390844137571,72,20018159,390843177670, , , , , ,78,78, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1498199982569, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,4, , , , , , , , , , , , , , , , , , ,139541488,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-06-23 06:48:43.333 UTC, ,3445,45013229,7712,41863944,112, ,379, , , , , , , , , , ,132,379,10, , , ,385, ,7, , , , , , , , , , , , , , , , ,390844137571,72,20018159,390843177670, , , , , ,78,78, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1498199982569, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,4, , , , , , , , , , , , , , , , , , ,139742784,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
